imdb_key,actor,imdb_title,year,genre,big5_extraversion_percentile,big5_extraversion_raw,facet_activity_level_percentile,facet_activity_level_raw,facet_assertiveness_percentile,facet_assertiveness_raw,facet_cheerfulness_percentile,facet_cheerfulness_raw,facet_excitement_seeking_percentile,facet_excitement_seeking_raw,facet_friendliness_percentile,facet_friendliness_raw,facet_gregariousness_percentile,facet_gregariousness_raw
tt0118571,DEAN,"Air Force One",1997,"Action, Adventure, Drama, Thriller",0.0087031092005553,0.4448907062824341,0.1031960143732107,0.4757249142697337,0.6530610067459345,0.6637348244387600,0.0271860641944597,0.5535752365514186,0.1520545073581592,0.5600313672966969,0.1033750725328288,0.4971646241073501,0.0108910727946243,0.3354002321955256
tt0118571,LEE,"Air Force One",1997,"Action, Adventure, Drama, Thriller",0.9232739091765443,0.6147037649900633,0.8192965502845201,0.5870804645228658,0.9541721977175561,0.7283787545472215,0.3365038263353742,0.6039755713049860,0.1494275980158576,0.5595552200497571,0.5491218605132535,0.5666799961957253,0.2175458545328414,0.4132171249913065
tt0118571,"COL. CARLTON","Air Force One",1997,"Action, Adventure, Drama, Thriller",0.5390893077738366,0.5553854873939881,0.3994953084317156,0.5273489364449552,0.6792424915765594,0.6673333119931847,0.3232494226574054,0.6027470495641752,0.7908335961496544,0.6379194478404794,0.3596293734654683,0.5424602424988523,0.2896482089925855,0.4248408224547190
tt0118571,"GENERAL GREELY","Air Force One",1997,"Action, Adventure, Drama, Thriller",0.3345578453231693,0.5319357241466970,0.1671270059109394,0.4909716011321331,0.8313298173389636,0.6920211011741189,0.5186745218097778,0.6197098075680407,0.1932234348211913,0.5668824899966813,0.3173142693357109,0.5366535998322605,0.1317258315812593,0.3958526143656720
tt0118571,"INT. MAIN CONFERENCE","Air Force One",1997,"Action, Adventure, Drama, Thriller",0.1701146936634859,0.5084480993160808,0.4231214970344456,0.5304569008483108,0.1785659845091037,0.5980255437304594,0.0076396134219433,0.5367341837188906,0.8184153315940728,0.6421605395390115,0.0219796404295723,0.4594513203891552,0.0076475064066179,0.3286566178865154
tt0118571,"INT. REAR BAGGAGE HO","Air Force One",1997,"Action, Adventure, Drama, Thriller",0.4594377018120671,0.5464612142137836,0.2269971028051508,0.5020654227994462,0.2904315899417425,0.6164579279406010,0.0172636484259057,0.5471990289433096,0.5937095227954129,0.6136572927756956,0.0242147899207007,0.4615026528361770,0.0190749538291494,0.3467570763570274
tt0118571,SWITCHBOARD,"Air Force One",1997,"Action, Adventure, Drama, Thriller",0.9902207007407452,0.6551892335974028,0.3404808612662632,0.5193411376871133,0.8682809030679084,0.6999629560564825,0.9102950282678393,0.6631939585321260,0.0868690343155396,0.5459278779717022,0.8133927121396839,0.6051505709457180,0.7101470420651467,0.4818153689009918
tt0118571,"INT. MAIN CABIN.","Air Force One",1997,"Action, Adventure, Drama, Thriller",0.3926207369288994,0.5388464451139797,0.6150453594068006,0.5553458403862584,0.4497492904938686,0.6377452571750509,0.0378441294981435,0.5585281978391111,0.8400835605674251,0.6457840021531279,0.0422443902926387,0.4739595257318676,0.0226569199819613,0.3504334964294534
tt0118571,"CHIEF MECHANIC","Air Force One",1997,"Action, Adventure, Drama, Thriller",0.5392408155600049,0.5554025163816374,0.4920477414775244,0.5393592408672311,0.3871527802999475,0.6297241775804700,0.0622285399477112,0.5665803592853512,0.2029184797825878,0.5683595820641594,0.1802306756210296,0.5146220644186736,0.2007671472085898,0.4102159917357941
tt0118571,SECRETARY,"Air Force One",1997,"Action, Adventure, Drama, Thriller",0.1513823714963696,0.5050205401372436,0.8139756639628143,0.5860547806212394,0.4386691969653999,0.6363430627083888,0.0238375618559486,0.5516827424295021,0.1185851749174207,0.5534836279063126,0.1233881539507873,0.5023977164305720,0.0393419075651114,0.3629445051962963
