imdb_key,actor,imdb_title,year,genre,big5_conscientiousness_percentile,big5_conscientiousness_raw,facet_achievement_striving_percentile,facet_achievement_striving_raw,facet_cautiousness_percentile,facet_cautiousness_raw,facet_dutifulness_percentile,facet_dutifulness_raw,facet_orderliness_percentile,facet_orderliness_raw,facet_self_discipline_percentile,facet_self_discipline_raw,facet_self_efficacy_percentile,facet_self_efficacy_raw
tt0120903,SABRETOOTH,X-Men,2000,"Action, Adventure, Sci-Fi",0.0798335062617044,0.5624649951280641,0.1651152593496130,0.6368490966068844,0.3639964317290141,0.4705188239495138,0.3953064831994526,0.6523980373734408,0.2940264501822985,0.4764134569511091,0.0426536406701823,0.4886862822108121,0.3185406676484003,0.7365079373844252
tt0120903,MAGNETO,X-Men,2000,"Action, Adventure, Sci-Fi",0.2265700565850978,0.5930614909534851,0.3981765588319950,0.6747350926203199,0.5057923819938650,0.4933902158458254,0.4481823599882339,0.6557104982205328,0.3330692512355559,0.4800233506011102,0.0899627483722800,0.5067739853285472,0.4607682511825946,0.7496357039393193
tt0120903,LOGAN,X-Men,2000,"Action, Adventure, Sci-Fi",0.2281933646732682,0.5933124425578832,0.3644085965777642,0.6700426429928025,0.4708019474535521,0.4878494445443528,0.3833784560075924,0.6516362897052342,0.2668553287771637,0.4737703257172660,0.0996796412161918,0.5095180882493725,0.2864314012216156,0.7332704632273783
tt0120903,BEAST,X-Men,2000,"Action, Adventure, Sci-Fi",0.1892773358269166,0.5869808202221733,0.4839016560911347,0.6862614288896212,0.8173308991997639,0.5496173213842533,0.7539373683483461,0.6757231105146593,0.4224541485733590,0.4877483135718281,0.1717042582262333,0.5255204024587201,0.7819763635999573,0.7804917201960017
tt0120903,XAVIER,X-Men,2000,"Action, Adventure, Sci-Fi",0.1770820113341509,0.5848362642744578,0.3672810246937466,0.6704469302485576,0.5784622758322638,0.5049700286677663,0.5706175223333335,0.6632582365621683,0.2060202935697213,0.4672860996547568,0.0904062640512921,0.5069038902248161,0.4236165659061133,0.7463245646611365
tt0120903,"BRAD 1",X-Men,2000,"Action, Adventure, Sci-Fi",0.0195011936136503,0.5317767444539633,0.0672748182758111,0.6091723994600129,0.1305149299557346,0.4215231558039154,0.0268489328533502,0.6116534001555143,0.0545906512935386,0.4416849159042337,0.0035417519431636,0.4423741237816697,0.1061139888576460,0.7092286969813905
tt0120903,ROGUE,X-Men,2000,"Action, Adventure, Sci-Fi",0.0360984432825785,0.5441966030924758,0.1445375303104819,0.6322692311334273,0.1730651796145807,0.4330018012326625,0.3283768155669141,0.6480172119373847,0.0534460598223630,0.4413430393324428,0.0402227041520796,0.4873801635615017,0.1859469292901796,0.7216969160866986
tt0120903,CYCLOPS,X-Men,2000,"Action, Adventure, Sci-Fi",0.4935799899058909,0.6273004005511474,0.5619868467265798,0.6966582408284141,0.3701051126316810,0.4715428284006357,0.5047983373969678,0.6591949524761156,0.4452938788996554,0.4896500722412092,0.4366175851313455,0.5630530842207606,0.6655953458481374,0.7681440709284535
tt0120903,STORM,X-Men,2000,"Action, Adventure, Sci-Fi",0.1145551445342892,0.5719582032714905,0.2091148872530668,0.6455401121003743,0.7452919971131726,0.5341204809269889,0.5296599467183576,0.6607227901336171,0.3734552589559442,0.4835851548911799,0.0680281795396484,0.4996450133341816,0.2903640715961449,0.7336755619080908
tt0120903,"KELLY (V.O.)",X-Men,2000,"Action, Adventure, Sci-Fi",0.5560350656888122,0.6346238266313180,0.7199682318719391,0.7192516872241493,0.2845863786769320,0.4565382098803384,0.4675803568119065,0.6569080727789702,0.4752748137756936,0.4921245783329920,0.7048103574624729,0.5962954303777727,0.8138568206928345,0.7844767541905844
