imdb_key,actor,imdb_title,year,genre,big5_openness_percentile,big5_openness_raw,facet_adventurousness_percentile,facet_adventurousness_raw,facet_artistic_interests_percentile,facet_artistic_interests_raw,facet_emotionality_percentile,facet_emotionality_raw,facet_imagination_percentile,facet_imagination_raw,facet_intellect_percentile,facet_intellect_raw,facet_liberalism_percentile,facet_liberalism_raw
tt0458525,LOGAN,"X-Men Origins: Wolverine",2009,"Action, Adventure, Sci-Fi, Thriller",0.9678019271833405,0.8076980621567126,0.0885996738665958,0.4568236633399329,0.4801302076492706,0.6628023445169737,0.6555321867085484,0.6645148116750019,0.9160266690133335,0.8033458152847499,0.8941864410280886,0.6650642774909354,0.4084869903346556,0.5045724459306589
tt0458525,CONTINUED:,"X-Men Origins: Wolverine",2009,"Action, Adventure, Sci-Fi, Thriller",0.9982410169230826,0.8418279647874910,0.1309588771627158,0.4649170445210616,0.8044770788337778,0.7087455396459768,0.7045325711730602,0.6701075508551534,0.9949807894836552,0.8627352698659725,0.9862421735796270,0.7092691567704902,0.7555412274533926,0.5510844688072318
tt0458525,BEAK,"X-Men Origins: Wolverine",2009,"Action, Adventure, Sci-Fi, Thriller",0.9692276616710516,0.8083408984005844,0.2631213627513034,0.4822775126162572,0.8549731877680211,0.7188844761015997,0.9085054798081442,0.7024831158334635,0.9878598710818938,0.8467494690180155,0.9275808606492417,0.6747338101025697,0.4244097324812360,0.5066280972551960
tt0458525,"VICTOR CREED","X-Men Origins: Wolverine",2009,"Action, Adventure, Sci-Fi, Thriller",0.9888416132220448,0.8216023591645223,0.1864205756630128,0.4731223584786683,0.8345471894865135,0.7145454137159950,0.8260540705477378,0.6864641713544831,0.9919388805251028,0.8543724409417637,0.9931462533893893,0.7213368443017117,0.8048216707509319,0.5594926246678851
tt0458525,STRYKER,"X-Men Origins: Wolverine",2009,"Action, Adventure, Sci-Fi, Thriller",0.9768739037940843,0.8122845798878572,0.2550164335579622,0.4813871294180671,0.7281183054795916,0.6960598093628096,0.6961731855445921,0.6691268096724960,0.9507643234233669,0.8169295936660035,0.9827346160969721,0.7050892186468021,0.5448507656907047,0.5219036212561252
tt0458525,"AGENT ZERO","X-Men Origins: Wolverine",2009,"Action, Adventure, Sci-Fi, Thriller",0.9972070276358262,0.8371255808268325,0.4972015898536997,0.5045681337919684,0.2836022228786636,0.6363593925215995,0.4242187545763868,0.6404036448969701,0.8316840561374350,0.7825840818059951,0.9867353118341939,0.7099287401231298,0.6962313112339761,0.5420970766048248
tt0458525,(BEAT),"X-Men Origins: Wolverine",2009,"Action, Adventure, Sci-Fi, Thriller",0.9827305861949356,0.8161362199455618,0.1053107201617420,0.4602938545224121,0.8145153682461693,0.7106154148800702,0.9779186658279952,0.7302440368791121,0.9939610026125170,0.8595242937665881,0.9786743888593448,0.7010757248814892,0.6888051110408456,0.5410330524215776
tt0458525,"STRYKER (O.S.)","X-Men Origins: Wolverine",2009,"Action, Adventure, Sci-Fi, Thriller",0.9933689896917642,0.8277234231842500,0.4239221740721452,0.4979935576123690,0.8586953168460779,0.7197183482743905,0.2476314704764263,0.6203922986797119,0.9801859551625933,0.8370607350331315,0.9971904916892853,0.7354258385800061,0.7371056916639568,0.5481841759838375
tt0458525,HINES,"X-Men Origins: Wolverine",2009,"Action, Adventure, Sci-Fi, Thriller",0.9250082223093217,0.7946132558664846,0.1038319740162738,0.4600037579653103,0.6201048770176076,0.6808031574929102,0.7939599101858031,0.6816351985045339,0.9778426799557203,0.8347509459281820,0.9787459990221681,0.7011406533832227,0.7439950798080719,0.5492551493521778
tt0458525,"HINES (O.S.)","X-Men Origins: Wolverine",2009,"Action, Adventure, Sci-Fi, Thriller",0.9945377431644660,0.8299088023444446,0.0481960785066751,0.4456853009114022,0.6846413157810516,0.6896602810618410,0.7413438992138005,0.6745926202706400,0.9878095437520098,0.8466703781556820,0.9650691216498399,0.6911562869095984,0.8625162522520575,0.5712141102915251
tt0458525,"INT. SURGICAL THEATE","X-Men Origins: Wolverine",2009,"Action, Adventure, Sci-Fi, Thriller",0.9920115550710423,0.8255775756742720,0.1593090441627175,0.4693474539372605,0.7216693162183503,0.6950815543023376,0.7709700125156904,0.6784473520417741,0.9941951569984989,0.8602163947089130,0.9631398915463619,0.6900241084986205,0.5523226080914164,0.5228540147710721
tt0458525,"INT. CONTROL ROOM - ","X-Men Origins: Wolverine",2009,"Action, Adventure, Sci-Fi, Thriller",0.9708356228170996,0.8090961924766809,0.2116157820017386,0.4763352840776074,0.8491074588975704,0.7175990943039154,0.6371753602720138,0.6625016023969542,0.9983091062076104,0.8804286437504454,0.9772432687140582,0.6998152570281144,0.9023111020875991,0.5814455163942791
tt0458525,CORNELIUS,"X-Men Origins: Wolverine",2009,"Action, Adventure, Sci-Fi, Thriller",0.9820231970465569,0.8156166910035217,0.0529353889557032,0.4473059466436392,0.5402741484860427,0.6704440035542589,0.7869523437813408,0.6806425875307006,0.9107253884480423,0.8016770767465815,0.9749556885362689,0.6979327047097900,0.3677751792112365,0.4992178299985286
tt0458525,"GENERAL MUNSON","X-Men Origins: Wolverine",2009,"Action, Adventure, Sci-Fi, Thriller",0.9940473450765797,0.8289457131678930,0.3126657600626103,0.4874503818736093,0.9627062351619626,0.7555858387770017,0.7020311978891490,0.6698127784228516,0.9985733015510079,0.8830307079232935,0.9998778685000069,0.7770367248654277,0.9177705566101184,0.5862503547790994
tt0458525,"JAMES HUDSON","X-Men Origins: Wolverine",2009,"Action, Adventure, Sci-Fi, Thriller",0.8750295535448546,0.7853833260007450,0.4472317196348943,0.5000994663265149,0.2808533354222403,0.6359475764367524,0.6056886478070769,0.6591251617016396,0.3887269790062308,0.7208199550740206,0.4367160863296961,0.5998736527670506,0.1329909270111598,0.4602032873531266
